Duration,Finished,RecordedDate,ResponseId,Age,Gender,item,TF,TF_RT,Nice,Nice_RT,trial,condition,Answer,Question,correct
579,TRUE,5/14/19 15:29,R_2DYMxUdsqW7urie,NA,Male,1,FALSE,1.093,4,1.341,25,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
579,TRUE,5/14/19 15:29,R_3nMfbYgmeMsZrvT,29,Male,1,TRUE,2.126,1,0.669,7,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
551,TRUE,5/14/19 15:30,R_1Q3kb3QHK7VyE5w,30,Male,1,TRUE,2.541,4,0.461,5,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
733,TRUE,5/14/19 15:30,R_3PnHRjcnKxu90Zm,25,Male,1,TRUE,3.431,3,1.499,22,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
680,TRUE,5/14/19 15:31,R_1od3IZBBcQ8uIKW,35,Male,1,TRUE,1.98,4,0.857,26,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
768,TRUE,5/14/19 15:31,R_29n0nxx0pYvnTbf,NA,Female,1,TRUE,1.901,2,0,1,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
775,TRUE,5/14/19 15:31,R_vDoFAJWn3ficlc5,30,Female,1,TRUE,28.163,7,0.659,25,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
535,TRUE,5/14/19 15:31,R_1P5IiJLkPGRcfiq,25,Male,1,TRUE,1.713,4,0,6,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
640,TRUE,5/14/19 15:33,R_3RkhbbvCfn0cyo8,33,Female,1,FALSE,0.861,5,0.399,28,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
834,TRUE,5/14/19 15:35,R_6V9NBht1dZxbU2J,27,Male,1,TRUE,0.987,4,0,17,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
930,TRUE,5/14/19 15:35,R_UFRVby7h8t7VjHz,28,Male,1,TRUE,1.52,4,0.715,28,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1038,TRUE,5/14/19 15:36,R_1N3vJDGAXY0GM2n,32,Female,1,TRUE,3.522,2,1.724,26,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
733,TRUE,5/14/19 15:36,R_3lVvCsyyISloSBp,50,Female,1,FALSE,2.46,NA,0,13,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
906,TRUE,5/14/19 15:37,R_qVfrw0StuNHWayZ,25,Female,1,FALSE,0,4,0,10,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1003,TRUE,5/14/19 15:38,R_2BaL8D4IySmLflo,69,Female,1,TRUE,6.799,4,0,21,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
597,TRUE,5/14/19 15:39,R_1Pc9cOk0l6A0h8S,28,Female,1,FALSE,1.764,1,0.64,30,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1255,TRUE,5/14/19 15:40,R_2yjBy07pV5aTodV,61,Male,1,TRUE,6.92,4,8.639,2,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
920,TRUE,5/14/19 15:40,R_C4CAtlo7vvfNObD,35,Male,1,TRUE,2.659,4,0,21,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1341,TRUE,5/14/19 15:41,R_1JXGXB9uKyABYsi,33,Male,1,TRUE,3.207,3,2.121,12,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1333,TRUE,5/14/19 15:41,R_22LCMPNC6mifHiK,45,Male,1,FALSE,0.909,6,0,18,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1083,TRUE,5/14/19 15:42,R_25ZcUMpbiKpeV3s,32,Male,1,TRUE,4.828,3,0.937,20,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1175,TRUE,5/14/19 15:44,R_aY6g2ByMB4qKO2J,40,Male,1,FALSE,2.821,2,2.356,3,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
507,TRUE,5/14/19 15:45,R_2lvv85ZKMt5KE25,30,Male,1,TRUE,1.642,7,0,4,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
757,TRUE,5/14/19 15:45,R_3kol2JCP8rpesQJ,21,Male,1,FALSE,5.403,2,0,2,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1186,TRUE,5/14/19 15:46,R_2vcWnChzOZMfBPi,56,Male,1,TRUE,2.192,4,14.408,18,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
369,TRUE,5/14/19 15:46,R_33qk6fuoaenveiB,29,Male,1,TRUE,0.948,2,0,9,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
357,TRUE,5/14/19 15:47,R_eVu78PIuCrJOPOp,27,Male,1,TRUE,0.74,3,0.321,20,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1545,TRUE,5/14/19 15:47,R_27rIoDYd95Xzofm,33,Male,1,TRUE,7.5,6,0,19,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1106,TRUE,5/14/19 15:48,R_1kFkiOFrtO9QsaN,27,Male,1,TRUE,3.213,1,2.174,9,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
876,TRUE,5/14/19 15:48,R_1obBfD0fnpJu1qc,30,Male,1,TRUE,0.575,3,0,21,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1128,TRUE,5/14/19 15:48,R_2f1mnoVb9rkUCDM,58,Male,1,TRUE,3.574,3,4.356,4,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1265,TRUE,5/14/19 15:50,R_3ipQYCn84x6SPFy,55,Female,1,FALSE,8.022,6,0.99,10,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1377,TRUE,5/14/19 15:50,R_CetIIdJkszskoSJ,35,Male,1,TRUE,2,4,2.198,3,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
907,TRUE,5/14/19 15:50,R_23WxnjIymLBMOLc,27,Female,1,FALSE,42.325,3,1.874,5,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
959,TRUE,5/14/19 15:51,R_0D8gcBPEOLTpuHT,28,Male,1,FALSE,0.2,6,0,30,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
549,TRUE,5/14/19 15:52,R_1r6LGa91FM9pKJd,31,Male,1,TRUE,0.944,3,0,6,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1411,TRUE,5/14/19 15:54,R_1Q4JlHjSTfYLh6W,32,Male,1,TRUE,7.962,6,0,21,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
755,TRUE,5/14/19 15:56,R_2OZMbYgsYCsUxuq,33,Male,1,TRUE,2.247,6,0,5,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1151,TRUE,5/14/19 15:56,R_1Iy3JZKjpKtphoe,28,Male,1,TRUE,2.961,7,0.283,5,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
859,TRUE,5/14/19 15:56,R_BJK0CCdFIggs2Ih,31,Male,1,TRUE,2.998,4,0.847,18,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1607,TRUE,5/14/19 15:58,R_1CraoytTQtSdFMe,59,Female,1,TRUE,2.458,7,1.538,8,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1419,TRUE,5/14/19 16:00,R_1DOph3TS2kLMloH,60,Male,1,TRUE,4.559,5,0,6,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
892,TRUE,5/14/19 16:02,R_WCYTKarVRY7loJj,59,Male,1,TRUE,4.502,4,0,1,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
362,TRUE,5/14/19 16:02,R_1jJLTVgtKZtgbZc,30,Female,1,FALSE,1.105,4,0.577,14,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1549,TRUE,5/14/19 16:04,R_1gC7uL1hTOZoxLQ,30,Male,1,TRUE,2.114,6,1.253,15,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
777,TRUE,5/14/19 16:06,R_2CB9I8sjBPestnU,32,Male,1,TRUE,1.247,7,1.054,9,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
558,TRUE,5/14/19 16:07,R_w6oo2lORlkkwg6J,52,Male,1,TRUE,1.807,4,1.165,30,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
842,TRUE,5/14/19 16:07,R_1QFUsHLgI1PKzdX,33,Other,1,FALSE,3.661,5,0,27,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
994,TRUE,5/14/19 16:08,R_2w1zXkAmwMRLqbU,55,Male,1,TRUE,3.963,6,1.131,26,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
526,TRUE,5/14/19 16:09,R_yVojdxA4Qc2SM6Z,22,Female,1,TRUE,0.884,1,0.495,27,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1530,TRUE,5/14/19 16:12,R_2uCgFaRmHUDhIf7,31,Male,1,TRUE,10.55,1,0,20,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
697,TRUE,5/14/19 16:12,R_22WEl3oKB1yJlqu,32,Male,1,TRUE,2.644,3,0,18,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1231,TRUE,5/14/19 16:12,R_2VQh51rUDdZ9Jjj,34,Female,1,FALSE,5.582,1,0,14,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1236,TRUE,5/14/19 16:16,R_2Etzf5ukQIjbtJC,33,Male,1,TRUE,6.184,1,0,2,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
716,TRUE,5/14/19 16:17,R_2aaaG4DS3K5xQKV,38,Male,1,TRUE,2.273,4,3.509,14,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
281,TRUE,5/14/19 16:18,R_1IaTnBTvxnhMUS8,24,Female,1,TRUE,0.497,4,0.023,6,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
611,TRUE,5/14/19 16:23,R_su4ao8Mrwhsf4f7,30,Male,1,TRUE,1.501,2,0.481,26,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1915,TRUE,5/14/19 16:24,R_3PREu7zW7lf39D8,26,Male,1,TRUE,1.493,4,0,23,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1626,TRUE,5/14/19 16:26,R_2EzAdUE0tbjp8v7,37,Male,1,TRUE,41.59,7,3.032,14,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
552,TRUE,5/14/19 16:26,R_QfGskrDfHKZWl2h,20,Male,1,FALSE,3.06,2,0.599,14,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
990,TRUE,5/14/19 16:29,R_3NXpuQFQ4bHgQRE,33,Female,1,TRUE,7.453,4,1.011,10,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1114,TRUE,5/14/19 16:30,R_AyCN2EJ5lU2nyYF,43,Female,1,TRUE,2.733,4,1.271,13,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
713,TRUE,5/14/19 16:31,R_uftWlqmgubaOJ69,28,Female,1,TRUE,3.629,5,0,25,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
481,TRUE,5/14/19 16:32,R_3fW4slLzpd1kbI0,25,Female,1,TRUE,1.326,4,0,26,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
498,TRUE,5/14/19 16:35,R_2ztOw3MPuFgLpOW,43,Female,1,FALSE,2.82,7,1.324,4,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
541,TRUE,5/14/19 16:35,R_25zKVzfW9MCpON7,22,Male,1,FALSE,1.463,5,0,30,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1060,TRUE,5/14/19 16:36,R_4Jlnqmgs0JqFgGZ,30,Male,1,TRUE,3.747,4,0,21,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1123,TRUE,5/14/19 16:37,R_2ciMm8WmFhV74X6,28,Female,1,TRUE,2.705,4,4.591,29,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1567,TRUE,5/14/19 16:39,R_1pAOZvGdKUuRHW1,61,Female,1,TRUE,2.8,5,2.2,26,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
698,TRUE,5/14/19 16:39,R_2AZniJm3WwEQQYs,35,Female,1,TRUE,1.962,5,1.17,2,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1017,TRUE,5/14/19 16:39,R_1JXakBB0ny6kFBn,43,Female,1,TRUE,1.794,2,0.573,26,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
825,TRUE,5/14/19 16:39,R_1FJ1RbaVvIJYun5,27,Male,1,FALSE,2.902,5,0.48,8,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1266,TRUE,5/14/19 16:42,R_27HyKcao8EEy0Ne,37,Male,1,TRUE,9.652,4,7.7,8,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
907,TRUE,5/14/19 16:43,R_RgGlpdV4JYbV52F,43,Female,1,TRUE,1.311,3,3.316,6,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
819,TRUE,5/14/19 16:43,R_2vkOyanR6k1G6ya,28,Male,1,FALSE,4.187,6,2.997,1,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1481,TRUE,5/14/19 16:43,R_1r36C6RdKQM5ITH,39,Male,1,TRUE,12.098,1,8.493,2,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1025,TRUE,5/14/19 16:48,R_1rcc3VeMvr7F3K7,30,Male,1,TRUE,3.448,1,2.853,4,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
862,TRUE,5/14/19 16:50,R_1Hocb5VQV8VP4S5,27,Female,1,TRUE,1.539,5,0,27,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1988,TRUE,5/14/19 16:54,R_OrjO7CVUB0Q5nzP,36,Female,1,FALSE,2.825,7,0,12,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",FALSE
1859,TRUE,5/14/19 16:54,R_2eatXQR06sgxECZ,46,Male,1,TRUE,2.564,3,2.569,22,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
672,TRUE,5/14/19 16:55,R_3iIszIiVZXbUOdu,35,Female,1,TRUE,1.737,4,0.99,7,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
883,TRUE,5/14/19 16:55,R_2eUsEhD0GaCB5zR,60,Male,1,TRUE,2.522,5,0,23,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1369,TRUE,5/14/19 16:58,R_2uxqBXluTbJKevZ,43,Female,1,TRUE,5.64,4,0,28,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
610,TRUE,5/14/19 17:04,R_3enn41SwxDsrnfr,22,Female,1,TRUE,0.829,4,0,21,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1962,TRUE,5/14/19 17:06,R_3PHtv15K5tJpgoo,28,Male,1,TRUE,0.391,4,0.927,14,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1040,TRUE,5/14/19 17:28,R_2rAUh78NLhXbRGu,49,Female,1,TRUE,1.45,6,0.758,7,cooperation,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
1505,TRUE,5/14/19 17:35,R_1erPvc8JBTqHT91,25,Female,1,TRUE,2.379,4,0,10,neutral,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
16044,TRUE,5/14/19 23:36,R_3lMGZY0jbuDADUu,37,Female,1,TRUE,0,3,0.843,23,competition,TRUE,"While Sally is away, she will think that her ball is in the box.",TRUE
579,TRUE,5/14/19 15:29,R_2DYMxUdsqW7urie,NA,Male,2,FALSE,8.162,4,1.525,28,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",FALSE
579,TRUE,5/14/19 15:29,R_3nMfbYgmeMsZrvT,29,Male,2,TRUE,2.818,4,1.701,3,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
551,TRUE,5/14/19 15:30,R_1Q3kb3QHK7VyE5w,30,Male,2,TRUE,1.757,3,0.076,20,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
733,TRUE,5/14/19 15:30,R_3PnHRjcnKxu90Zm,25,Male,2,TRUE,2.15,4,3.976,2,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
680,TRUE,5/14/19 15:31,R_1od3IZBBcQ8uIKW,35,Male,2,TRUE,1.618,4,0.931,13,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
768,TRUE,5/14/19 15:31,R_29n0nxx0pYvnTbf,NA,Female,2,TRUE,1.668,4,0,19,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
775,TRUE,5/14/19 15:31,R_vDoFAJWn3ficlc5,30,Female,2,FALSE,0.729,7,0,28,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",FALSE
535,TRUE,5/14/19 15:31,R_1P5IiJLkPGRcfiq,25,Male,2,TRUE,2.338,5,0,9,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
640,TRUE,5/14/19 15:33,R_3RkhbbvCfn0cyo8,33,Female,2,TRUE,3.856,7,1.876,1,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
834,TRUE,5/14/19 15:35,R_6V9NBht1dZxbU2J,27,Male,2,FALSE,1.274,3,0.75,24,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",FALSE
930,TRUE,5/14/19 15:35,R_UFRVby7h8t7VjHz,28,Male,2,FALSE,2.78,5,2.315,2,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",FALSE
1038,TRUE,5/14/19 15:36,R_1N3vJDGAXY0GM2n,32,Female,2,TRUE,18.361,4,0,18,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
733,TRUE,5/14/19 15:36,R_3lVvCsyyISloSBp,50,Female,2,TRUE,7.267,3,1.44,3,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
906,TRUE,5/14/19 15:37,R_qVfrw0StuNHWayZ,25,Female,2,TRUE,0,4,0,20,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1003,TRUE,5/14/19 15:38,R_2BaL8D4IySmLflo,69,Female,2,TRUE,3.691,5,1.572,20,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
597,TRUE,5/14/19 15:39,R_1Pc9cOk0l6A0h8S,28,Female,2,TRUE,1.454,3,1.283,28,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1255,TRUE,5/14/19 15:40,R_2yjBy07pV5aTodV,61,Male,2,TRUE,4.686,3,4.46,14,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
920,TRUE,5/14/19 15:40,R_C4CAtlo7vvfNObD,35,Male,2,TRUE,4.182,4,1.099,5,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1341,TRUE,5/14/19 15:41,R_1JXGXB9uKyABYsi,33,Male,2,TRUE,63.172,7,2.592,6,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1333,TRUE,5/14/19 15:41,R_22LCMPNC6mifHiK,45,Male,2,FALSE,0.735,5,1.162,1,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",FALSE
1083,TRUE,5/14/19 15:42,R_25ZcUMpbiKpeV3s,32,Male,2,TRUE,8.7,4,4.611,1,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1175,TRUE,5/14/19 15:44,R_aY6g2ByMB4qKO2J,40,Male,2,TRUE,4.172,2,0,23,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
507,TRUE,5/14/19 15:45,R_2lvv85ZKMt5KE25,30,Male,2,TRUE,1.932,3,1.87,2,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
757,TRUE,5/14/19 15:45,R_3kol2JCP8rpesQJ,21,Male,2,TRUE,1.894,1,0,14,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1186,TRUE,5/14/19 15:46,R_2vcWnChzOZMfBPi,56,Male,2,TRUE,3.202,4,3.201,27,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
369,TRUE,5/14/19 15:46,R_33qk6fuoaenveiB,29,Male,2,FALSE,0.396,4,0,21,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",FALSE
357,TRUE,5/14/19 15:47,R_eVu78PIuCrJOPOp,27,Male,2,TRUE,0.758,4,0.513,14,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1545,TRUE,5/14/19 15:47,R_27rIoDYd95Xzofm,33,Male,2,TRUE,5.253,2,1.652,13,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1106,TRUE,5/14/19 15:48,R_1kFkiOFrtO9QsaN,27,Male,2,TRUE,4.939,3,2.028,8,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
876,TRUE,5/14/19 15:48,R_1obBfD0fnpJu1qc,30,Male,2,TRUE,0.658,5,0,11,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1128,TRUE,5/14/19 15:48,R_2f1mnoVb9rkUCDM,58,Male,2,TRUE,4.547,4,1.544,20,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1265,TRUE,5/14/19 15:50,R_3ipQYCn84x6SPFy,55,Female,2,TRUE,11.757,5,2.193,21,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1377,TRUE,5/14/19 15:50,R_CetIIdJkszskoSJ,35,Male,2,TRUE,2.871,3,1.323,11,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
907,TRUE,5/14/19 15:50,R_23WxnjIymLBMOLc,27,Female,2,TRUE,1.255,5,0,20,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
959,TRUE,5/14/19 15:51,R_0D8gcBPEOLTpuHT,28,Male,2,TRUE,4.12,1,0,29,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
549,TRUE,5/14/19 15:52,R_1r6LGa91FM9pKJd,31,Male,2,TRUE,1.923,4,0.755,19,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1411,TRUE,5/14/19 15:54,R_1Q4JlHjSTfYLh6W,32,Male,2,TRUE,3.429,2,4.037,5,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
755,TRUE,5/14/19 15:56,R_2OZMbYgsYCsUxuq,33,Male,2,TRUE,5.188,3,1.783,8,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1151,TRUE,5/14/19 15:56,R_1Iy3JZKjpKtphoe,28,Male,2,TRUE,2.435,4,0.311,30,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
859,TRUE,5/14/19 15:56,R_BJK0CCdFIggs2Ih,31,Male,2,TRUE,2.298,4,0,28,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1607,TRUE,5/14/19 15:58,R_1CraoytTQtSdFMe,59,Female,2,TRUE,4.225,3,0,11,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1419,TRUE,5/14/19 16:00,R_1DOph3TS2kLMloH,60,Male,2,TRUE,2.017,5,0,27,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
892,TRUE,5/14/19 16:02,R_WCYTKarVRY7loJj,59,Male,2,TRUE,2.925,1,4.456,9,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
362,TRUE,5/14/19 16:02,R_1jJLTVgtKZtgbZc,30,Female,2,TRUE,1.102,4,0,27,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1549,TRUE,5/14/19 16:04,R_1gC7uL1hTOZoxLQ,30,Male,2,TRUE,2.56,4,0.992,25,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
777,TRUE,5/14/19 16:06,R_2CB9I8sjBPestnU,32,Male,2,TRUE,1.526,2,0,12,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
558,TRUE,5/14/19 16:07,R_w6oo2lORlkkwg6J,52,Male,2,TRUE,0.712,4,0.724,11,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
842,TRUE,5/14/19 16:07,R_1QFUsHLgI1PKzdX,33,Other,2,FALSE,2.788,3,0,2,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",FALSE
994,TRUE,5/14/19 16:08,R_2w1zXkAmwMRLqbU,55,Male,2,TRUE,2.928,3,2.624,23,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
526,TRUE,5/14/19 16:09,R_yVojdxA4Qc2SM6Z,22,Female,2,TRUE,1.78,3,0.8,17,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1530,TRUE,5/14/19 16:12,R_2uCgFaRmHUDhIf7,31,Male,2,TRUE,37.276,5,3.268,5,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
697,TRUE,5/14/19 16:12,R_22WEl3oKB1yJlqu,32,Male,2,TRUE,2.685,4,0,13,cooperation,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1231,TRUE,5/14/19 16:12,R_2VQh51rUDdZ9Jjj,34,Female,2,TRUE,1.653,1,0.499,16,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
1236,TRUE,5/14/19 16:16,R_2Etzf5ukQIjbtJC,33,Male,2,TRUE,2.192,1,1.436,7,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
716,TRUE,5/14/19 16:17,R_2aaaG4DS3K5xQKV,38,Male,2,TRUE,1.572,4,0,19,neutral,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",TRUE
281,TRUE,5/14/19 16:18,R_1IaTnBTvxnhMUS8,24,Female,2,FALSE,0.391,6,1.149,12,competition,TRUE,"While Lucy is in the attic, she will think that her keep pile is still on her bed.",FALSE
